protein	035_Austin_F0hPC1_a_Slot1-86_1_2725	035_Austin_F0hPC2_a_Slot1-03_1_2726	035_Austin_F0hPC3_a_Slot1-15_1_2727	035_Austin_F0hPP1_a_Slot1-50_1_2722	035_Austin_F0hPP2_a_Slot1-62_1_2723	035_Austin_F0hPP3_a_Slot1-74_1_2724	035_Austin_F24hPC1_a_Slot1-63_1_2731	035_Austin_F24hPC2_a_Slot1-75_1_2732	035_Austin_F24hPC3_a_Slot1-87_1_2733	035_Austin_F24hPP3_a_Slot1-27_1_2728	035_Austin_F24hPP4_a_Slot1-39_1_2729	035_Austin_F24hPP5_a_Slot1-51_1_2730	035_Austin_M0hPC1_a_Slot1-37_1_2711	035_Austin_M0hPC1_b_Slot1-37_1_2752	035_Austin_M0hPC3_a_Slot1-49_1_2712	035_Austin_M0hPC3_b_Slot1-49_1_2753	035_Austin_M0hPC4_a_Slot1-61_1_2713	035_Austin_M0hPC4_b_Slot1-61_1_2754	035_Austin_M0hPP1_a_Slot1-01_1_2708	035_Austin_M0hPP1_b_Slot1-01_1_2749	035_Austin_M0hPP2_a_Slot1-13_1_2709	035_Austin_M0hPP2_b_Slot1-13_1_2750	035_Austin_M0hPP3_a_Slot1-25_1_2710	035_Austin_M0hPP3_b_Slot1-25_1_2751	035_Austin_M24hPC3_a_Slot1-14_1_2718	035_Austin_M24hPC4_a_Slot1-26_1_2719	035_Austin_M24hPC5_a_Slot1-38_1_2721	035_Austin_M24hPP1_a_Slot1-73_1_2715	035_Austin_M24hPP3_a_Slot1-85_1_2716	035_Austin_M24hPP5_a_Slot1-02_1_2717
Q60766	284884.3076269342	430078.62333025265	424302.70513048413	356585.0696988401	362295.7411688889	346226.1180076705	302093.3261935347	305367.9063466832	320718.72502587264	320152.7455700081	296445.3957425455	331013.18807746423	337300.7546712965	324266.8935997982	320421.60593328753	321612.6908441947	347984.95738542336	295664.86653004447	259206.24852926962	236978.35186711766	319397.573837609	331623.59445469873	360168.7390675292	402527.5786080311	294984.13890952594	313554.3590063796	311097.2693752391	227342.7843277068	338766.6539836851	299702.26451305824
Q60770	318018.7539899718	405938.61063971586	503020.1460460502	229774.95154321793	291331.66707656696	291250.45468691085	394517.2875224433	353639.0707813796	353004.5967147342	345189.63990626694	377200.73921760754	347761.07798970095	344838.7423765202	356190.14221243863	207106.84338484297	197857.0399496076	186763.1856432849	202064.79583497107	270509.3093617831	245757.6155970294	259698.7921939494	279022.34677907836	277125.600672134	278902.4415274185	349429.47525077354	340122.94599275576	343589.8240465777	278332.17863766203	262923.46518882574	287707.67049437447
Q60772	0.0	0.0	3841.998560060174	0.0	0.0	0.0	6277.2761668958965	3817.338174047874	7555.227713996981	0.0	0.0	0.0	0.0	0.0	7168.965188900047	7755.412945656873	12610.63780268451	13905.467541236932	0.0	0.0	0.0	6671.766014501752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q60778	0.0	5592.6846738121185	0.0	5191.230340849085	3642.1195119603403	2837.108478599131	4983.499533688542	3701.8441830360093	0.0	3429.058812190092	5813.902139542171	4171.277447813064	0.0	4362.967678675321	7822.05355339833	15878.317808814092	0.0	18147.22561610033	0.0	11061.820245921392	7816.502236733741	8140.743315817888	0.0	10052.61439575416	0.0	7864.461222239476	3221.1287998320854	0.0	0.0	0.0
Q60809	7298.475758753458	4889.940449878329	7167.625030023741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6293.987400518548	7580.081238412862	4481.727938348964	7584.7258457493135	6713.613343039693	5594.148108658648	0.0	8251.750235596737	5412.985043675395	4771.027005016964	10844.067445099687	11850.93116364731	6305.392118930729	7548.830830930012	7760.7897848467655	8053.0081633760265	5346.344849900531	8933.184587715896	7813.4663648106725	5027.75364597523
Q60823	46102.28268168908	51276.07022669103	66572.14263785121	47208.62958423634	41967.89332541833	30754.443882879066	76914.5145333935	50786.905039070225	50433.34687071102	42967.776068668456	63775.11470775072	47967.82450626467	35677.45487237041	37358.864207277555	53153.57854568275	47914.65668275282	75471.76486492528	60570.40185555134	64094.944768793124	56926.64336880508	63408.846303589096	56396.61448876661	47733.24073527825	38334.50750418434	50251.47059569294	62758.75657570294	45050.13368804721	57632.99426238635	43691.67633910876	55082.532073109825
Q60855	19666.25259855846	32321.78424725314	42791.20506682352	34327.13188618209	31929.101957091265	30336.57440695803	40579.9044485369	35030.72247952197	34483.552121104454	31145.726378810206	45706.95701592864	36978.67977689442	25297.02761956879	24317.344282388778	28172.37699211103	33268.39348748504	44717.96527925505	28298.5136820107	50981.84775247991	45021.96701821127	39764.69952050235	58545.38236720491	34781.713442409775	38554.64989076243	24125.690405313508	29694.452700418347	26668.37386624669	36892.457256859285	32733.100095915655	28476.369041732705
Q60864	1885495.3481595607	1481906.918529284	1807360.741547914	1204523.2155961485	1702325.6395904005	1250428.4149331895	2079564.1445179745	2079918.193473531	1510673.6067512534	1477282.5437102132	1567586.2287252373	1378583.4218058153	1843885.224312578	1804660.9488275514	3329921.220784918	3204241.7603450487	3240408.5983186546	3263408.338689171	1859812.674947527	1989076.7563895038	2388486.098685543	2418697.926789754	2057586.8612346435	1998532.246925281	1622163.8655737226	2212460.837702674	1846975.693111907	1698442.607385837	1380026.7694889412	1461750.6216936505
Q60865	607699.9823279289	338223.37285757676	393036.3642053357	613113.9805088893	405817.2086266095	417044.80694144306	317626.4366146276	263669.739780074	372222.9052064189	364087.8618178495	386992.1620260893	307877.1293537821	479007.8913799953	397635.40898819565	705612.614571126	679165.8644086885	817397.1790097824	592363.7396558467	418047.7016736049	352939.0415429087	362738.9708444271	273261.48566928424	555950.0127180257	405351.633347192	358990.86210763454	429868.7661036157	391398.5682018419	579163.7960839043	568661.6206929352	503949.67395977525
Q60866	471826.2429553641	520369.13552552677	585915.6934284687	682207.8869794464	642877.1761680051	542360.6056704518	965184.1256586484	691128.4504352338	671766.3059176273	485726.7838310743	650591.543537694	637901.6806774628	312408.7560634368	277234.9439157421	529417.968645023	441583.59596113715	678391.7018309218	641123.0641739818	587565.8663125519	587539.1918047343	679364.7135512814	621176.8560796963	517154.9055453728	506387.69915719796	446109.41289309337	517487.03111507924	410345.3917847335	459259.1972730054	435693.584678659	505302.2500965945
Q60870	63479.697869912554	32640.943115557948	56263.63432005067	54973.286878448926	64560.697243955896	63565.829804859815	61267.704352346685	66055.07531582582	48360.686818660455	49798.4280687868	46542.310339468764	53821.20180203786	84312.65615600432	86486.96920874277	126576.49015517061	129372.84414854429	105739.52422099638	113818.2661055338	60243.5847964752	63017.840054261556	92735.53146186155	92312.07966607035	91926.72706640552	84522.328277925	71212.33924662197	81681.06184423984	71874.45858586609	81155.33302255123	73172.63817545387	54465.32284016684
Q60872	6215.717552898141	14536.268696534558	24646.271123953004	6049.818098194454	10277.89670302909	10074.58094578909	10645.0874187248	16514.738489501244	9925.597314707096	15716.377573659096	13193.991018733377	22508.22322644953	10833.703331308912	9847.290568194898	10550.946062537565	5998.658682493105	18238.851247911804	14489.71194989448	15049.414902921215	18393.874514111187	15178.664892084775	10533.142447073293	4729.8052625481305	9624.62166226327	19376.524336568713	10754.85467012161	5606.362605925283	15254.020909056677	8063.236913079222	9050.41935367594
Q60902	86155.9359798132	87047.60297918547	94095.55646537124	89265.2604207525	91286.00628971908	96995.1448361836	76488.84868016053	91856.30717949831	91229.8113049605	102576.84599681615	100791.74841064854	103459.15076747183	89676.5808787306	104333.27421450148	110296.53937423599	113526.57640490877	94226.42278460284	113551.10018721425	68122.69661741139	91652.35226541784	103193.74368921059	118775.40827534584	81273.93189081213	88812.95262600294	73211.61237793426	93718.2132336474	86355.87640410836	83667.50959354581	76681.50098707624	92345.7263283312
Q60930	1607544.3981216662	1085619.8904339497	1025159.1640434747	1919402.3514740726	1516673.5703901728	2198384.3191976286	1269645.488819747	1102457.361607144	1422678.0632582624	1344478.3706999246	1753693.947893459	1746470.1175028095	1419466.850001246	1164790.897581594	784484.041971108	973424.6264362654	631989.7350506394	600036.3354747371	1573493.8380972978	1376273.5735630482	1017130.2358888488	1132748.80416052	1536905.4427589767	1442602.981912004	1264971.6936241726	1076138.3454377241	1351527.3446838136	1756123.6393108636	1842089.3775853578	2258349.496552984
Q60931	1827355.9800278824	1459005.5885204752	1430852.5816034025	2047815.481477659	1634968.7238122048	1792677.386556051	1447595.5367356997	1298573.3539357784	1579194.137111041	1665126.716739465	1702259.1587158635	1963847.8841395874	1517290.4804187072	1475705.363890851	1117987.1543843234	1043962.0123579634	1084130.7063493775	1206473.4360988375	1515138.8023240073	1358616.960441043	1371727.509721937	1202420.7196306214	1572999.6858515348	1395796.4062518124	1396018.1531925371	1171738.1187538167	1552471.6423285073	1803757.7439102433	1938612.0564805078	2193462.099375357
Q60932	6299045.007139197	4485758.457747013	3764389.004874575	6568056.176626275	4982294.721106822	6258585.542351705	3579230.887150109	3664037.642076003	4424465.932418423	4941608.0454513505	4809928.488125089	4555269.370494	4367477.109768211	3745730.498384258	5031865.843963777	4110567.8768821037	3441328.2865801584	3275641.403700826	4131512.530471945	3947193.4300324875	3621956.2225951552	3282855.05165496	4769871.889094732	3700070.503091233	4093711.91655043	3994545.710171259	3652411.9455450997	5726565.676157131	6907401.704924801	7392937.996003875
Q60936	1553248.2137156024	1360824.5917398778	1261912.526364158	1229716.2854118038	1751352.5477609425	1525163.7652386075	1152532.1329928222	1325768.059423982	1262212.381916505	1647679.4275765873	1462108.2172952013	1187650.2208634978	1512099.704160161	1633384.9391063887	1732044.4671722015	1404505.5724285548	1243192.7423158826	1182393.7446910313	1241373.6453539063	1251043.7817720182	1431296.5658610554	1563261.3476617653	1490028.73513344	1368252.889174343	1334079.7364421773	1523646.0186128232	1403550.0562341495	1300759.0733540817	1449336.339616331	1236092.8921324897
Q60953	72862.01094785525	117624.6176374857	119318.32635725882	110427.21134902652	88262.94918659591	109088.82498730884	86352.22789113419	69045.45609629925	99476.73526947515	85332.28951298942	116839.67528253628	94078.25341631508	67577.78795139173	75036.00549162921	59409.38023627025	61062.70790810833	88594.53124101846	0.0	87269.47985868629	74012.00242322408	80051.43825732745	73331.56923608866	67615.86463558607	84162.67238659076	74323.73874036226	81038.02380768418	87506.56314980067	116248.57763779737	106926.15854524077	83706.09947908117
Q60960	89216.06651631268	65179.974365815026	71153.8609708385	83769.8481905005	80572.93683066954	67655.43880011821	79480.01634917392	75295.85915175769	86125.62360782996	68808.70772997549	81588.38408045692	69332.83557070082	96185.14213098111	98278.59289398557	103907.39751901422	95303.29185098829	67408.71578584552	78487.47031883654	112003.51446484232	105009.2964600098	89374.5238557276	84066.30690215559	96878.64912634938	98960.08977965712	63618.297877975376	93397.70543333935	90926.33040331816	105796.57757132169	110856.33556267715	83834.44572638706
Q60967	19583.040893465146	18923.765083977014	15528.946115476858	20898.690022452225	20021.567036656506	12030.726644100328	18032.327753889804	21634.81311254562	20408.159985500228	17810.89268838567	20994.307022414265	16750.30588270753	14709.264597316975	13240.173816626173	28117.666043479807	22485.9387258265	29256.902072377176	32973.626274751696	27196.509950344116	26130.180776773082	24873.089569988162	28888.740084643152	22976.282110887834	19300.3108938094	20934.394782122537	24360.586151697782	15460.03365099179	23949.58768350929	21824.20724721336	22293.35477740481
Q60972	74756.95008564527	52695.66640413582	61216.44561200615	111516.07895448986	32616.584583778917	44613.326429769084	33652.38998375038	33309.208610533846	49220.70763502122	40611.08590514162	40516.81169412968	50724.09118152286	46554.36832579094	48082.213993979014	62584.73573798678	50187.39673759964	37150.942110580225	30195.70580724973	40525.58500583538	54387.606212670384	42414.841435790484	34270.82421000003	86043.57603386852	28935.703028219457	40678.5177380001	49637.71106007021	59104.802320945884	54847.00272683827	55586.20939751947	52546.908880992785
Q60973	185978.58341956095	175963.91537113392	140579.82315982	184308.03179208434	149590.16611315747	176334.0994132865	141187.4422624639	121528.37325273252	159773.93044371097	143456.5095880261	143649.40295629538	175036.03684373604	119179.49901492034	134837.92524245707	139996.51142687697	121711.66131082752	152697.05955628693	115452.57120203301	145637.23761948507	131050.67623333738	133671.5388379901	151568.22796725936	110883.04392788523	133144.70502171485	148620.4386097307	127562.2926919447	120332.4549170417	160993.92282963457	169808.32204752832	160256.71322472955
Q60974	104563.54555907047	24045.273671743253	23398.677688353964	23307.118955725167	20830.298709233302	17715.91243799324	18517.891854549776	22970.587779797577	19223.315489175897	20581.576017425683	14771.00949087714	15381.333107865363	20463.811615899358	16708.65546843193	23195.241460074627	24134.59965183616	31681.531142357933	21561.616608771248	21814.440999570517	18514.07738454257	17803.10391668433	20582.83465033227	17064.384582279858	19516.257023917293	19297.69656629598	18910.135938521988	14799.004881802419	27180.6337366668	19455.285583310982	23485.69291436451
Q60989	15687.57606917228	14509.200159026952	23874.343422299542	20829.463481904837	18878.486890932185	17859.52458846633	20701.039645736833	14318.176741097212	18314.847391262705	20077.641180653987	20010.185903446516	0.0	15048.657910454436	18723.324410086803	20413.603048572422	22328.255568560362	33987.41881372833	35943.691734013744	22764.212093034686	23198.614832483756	21321.0162257748	20138.998035990782	20521.616589580957	19933.55526158887	17694.71158453304	19956.62779734909	14735.116257510424	22950.11590654004	15865.82821558959	18286.604165317443
Q60991	211542.50364306985	180840.4194294627	226199.2011987147	110274.04153299706	41011.50323888302	49735.71515191846	158720.37321289929	139269.01138754506	167381.32232421444	49086.789368924074	70261.52570653662	43204.84309440074	1715040.672620287	1553240.3932090474	1512663.432340804	1452030.5461665434	1517452.8663573372	1361861.9295733927	789504.5320796227	781447.8280920978	777272.8049514571	800514.6811934467	1550206.0497430728	1440323.6306208004	575159.6283950052	897417.3754422053	907125.7630272667	1195160.8103065325	2180346.947091771	970907.799118708
Q60992	36991.748978438154	27697.671654786507	34086.037603567	37775.83821931588	30489.14710752098	33587.01880038772	39517.96497517196	38072.00607653178	33391.11938890809	35833.42573287252	33973.60555714636	31063.339011259734	27314.41517241277	30748.768728574556	39794.4215967691	40124.90124473474	48837.075322692166	47812.6359221294	42719.842376427085	46375.24748797778	33865.074496054345	32946.9625244825	36870.88396151997	37120.845198071474	31845.73620439214	39482.64424482225	28872.783358807712	35721.01370909192	36311.01648357733	40734.63777255317
Q60996	14761.672846175676	11957.714490220997	25745.65178609935	4435.982784450018	19944.254491889857	10459.72095248293	24404.51106175805	20170.588023271965	14562.340262364442	17394.107393357306	20970.34668197301	17173.189389451556	19061.521667099587	24316.082315585285	20569.541116549193	18683.851451070026	32981.19782943146	30077.863721505888	24776.329317061492	19189.052064427415	25344.987586369203	23730.23815665128	19358.088998897478	24833.3733621737	20478.745268986968	26637.55439325029	24905.619711889183	19158.332117989816	20378.461670048553	15674.153793941374
Q60I26	3760.13263732388	2348.329034763733	0.0	4184.988317639061	2970.2697845106436	4668.222635442281	1475.0811572763923	1905.2973749946802	2653.462671624109	1971.8854794951858	1850.0907645869947	2615.0366083743556	2692.8332091395423	3915.6964267992807	0.0	0.0	0.0	0.0	4030.25824211622	4632.340548269398	2438.640988900669	1550.485933177542	4661.913869721004	3993.9193691598134	3518.4657331949848	3780.8691341197823	3329.8299408189027	4685.145719658769	3271.2005658331846	4629.480006198013
Q61009	271465.31910411426	219985.67698013538	150973.04515531237	233137.6015144972	222437.34941476778	246473.83707040534	213935.34604255107	167865.59625417122	206650.73121840664	212783.44343891303	229232.21658622404	207244.72179253798	198991.56906199767	230361.32020280577	184824.29322488987	144691.0523461932	212753.27272821008	176288.28808956553	193841.14148951022	181823.34539365055	165770.44878202304	168956.40517274302	232420.73057255527	182374.40922538794	244965.54546426216	206672.5979742964	224824.24154502546	235319.1409212576	296109.9736681135	283049.49461545463
Q61011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10153.91545573517	0.0	0.0	0.0	0.0	8729.312155165399	0.0
Q61024	0.0	0.0	0.0	0.0	0.0	0.0	30390.314514251575	0.0	0.0	0.0	0.0	0.0	0.0	58282.38088296247	261969.787621861	273319.21772701875	322731.77330423007	295991.2512481838	177749.23368244528	0.0	0.0	53538.35261529202	70233.7708094688	0.0	92536.46692389004	74634.81496813617	0.0	69310.81819085816	0.0	0.0
Q61029	685259.5930649824	674029.4530398643	631086.6548134759	686023.5136578237	597869.0107855512	704404.6608600797	604087.5253766712	603243.6228978656	585798.3922927612	705911.5908428075	628777.6976368373	604418.9054820241	542462.5479329898	561026.315679199	746955.5188484894	655818.5642735618	743042.4347086325	691717.4145850976	536790.5329540893	559103.0699618191	541880.7676789348	573468.4303030022	558061.4527565528	545557.7266384991	555631.0929273769	522194.8462884881	461223.79012030683	557870.5400402722	507509.9604098198	652473.9699973704
